name,description,image,token ID,BACKGROUND,TENNISBALL,BODY,OUTLINE,RACKET,TATTOO,TSHIRT,WATCH,WRISTBAND,HAIRCUT,GLASSES,EARRINGS,PLAYER TYPE,MUTATION,BORDER,SIGNATURE,POSE,TECHNIQUE,MINDSET,POWER,TACTICS,CONDITIONING,LUCK,Tactics boost,Power boost,Conditioning boost,Technique boost,Mindset boost,MOMENT,animation_url
Ballman #2795,Stan the Ballman collection,https://arts.ballmanproject.io/467.png,2794,Blue Stan 1,purple,05,white,pink,none,green,black,pink,ar_mohawk_blond,none,none,All-court Player,none,green,full black,BACKHANDS,49,53,45,56,47,50,,,,,,,
Ballman #2796,Stan the Ballman collection,https://arts.ballmanproject.io/4728.png,2795,Holographic 2,blue,06,black,,none,red,yellow,pink,gk_curlyhair_ginger,black,none,Aggressive Baseliner,Killer mindset,pink,none,TROPHY,55,50,55,45,45,50,,,,,5.0,,
Ballman #2797,Stan the Ballman collection,https://arts.ballmanproject.io/4664.png,2796,Deep Blue 2,black,red,black,blue,none,black,blue,blue,gv_headband_blond,white,,All-court Player,none,quick,none,POINT,49,53,45,56,47,50,,,,,,,
Ballman #2798,Stan the Ballman collection,https://arts.ballmanproject.io/356.png,2797,Radiant Blue 1,white,04,black,red,none,green,blue,white,gi_topknot_ginger,none,none,Pusher,none,metal,none,BACKHANDS,46,51,44,53,57,50,,,,,,,
Ballman #2799,Stan the Ballman collection,https://arts.ballmanproject.io/1725.png,2798,Victory Yellow 1,white,03,black,red,none,pink,black,green,nk_fauxhawk_ginger,black,none,All-court Player,Eagle Eye,black,none,BACKHANDS VOLLEY,50,53,45,56,47,50,,,,5.0,,,
Ballman #2800,Stan the Ballman collection,https://arts.ballmanproject.io/5545.png,2799,Radiant Blue 2,red,Stan,white,,,green,,blue,,,,Counterpuncher,none,gold,full white,BROKEN,46,50,47,50,57,50,,,,,,,
Ballman #2801,Stan the Ballman collection,https://arts.ballmanproject.io/3764.png,2800,Radiant Yellow 1,yellow,06,black,,sleeve,pink,,red,bb_headband_ginger,none,none,Counterpuncher,Quick neuron,green,full black,FIST,46,50,47,50,57,50,5.0,,,,,,
Ballman #2802,Stan the Ballman collection,https://arts.ballmanproject.io/3971.png,2801,Radiant Blue 2,lgbtq,03,white,,none,white,,blue,bb_headband_ginger,white,none,Pusher,none,green,sw white,FIST,46,50,43,52,58,50,,,,,,,
Ballman #2803,Stan the Ballman collection,https://arts.ballmanproject.io/4948.png,2802,Purple Stan 1,pink,04,black,green,none,white,pink,blue,aa_afro_brown,white,none,Serve-and-Volleyer,none,grass,full black,VICTORY,56,49,53,52,40,50,,,,,,,
Ballman #2804,Stan the Ballman collection,https://arts.ballmanproject.io/939.png,2803,Holographic 2,purple,04,black,yellow,none,black,black,green,nk_fauxhawk_ginger,black,earring,Counterpuncher,none,red,full white,BACKHANDS VOLLEY,46,49,46,50,59,50,,,,,,,
Ballman #2805,Stan the Ballman collection,https://arts.ballmanproject.io/560.png,2804,Deep Blue 1,green,05,white,black,none,green,black,black,gi_topknot_ginger,none,none,Serve-and-Volleyer,none,metalred,none,BACKHANDS,56,50,53,51,40,50,,,,,,,
Ballman #2806,Stan the Ballman collection,https://arts.ballmanproject.io/405.png,2805,Victory Purple 2,blue,05,black,blue,none,blue,black,green,am_afro_brown,none,none,Pusher,none,pink,full white,BACKHANDS,48,50,44,51,57,50,,,,,,,
Ballman #2807,Stan the Ballman collection,https://arts.ballmanproject.io/375.png,2806,Holographic 2,blue,02,black,yellow,none,pink,black,white,gi_topknot_blond,none,earring,All-court Player,Cardio+,red,sw black,BACKHANDS,49,53,45,56,47,50,,,5.0,,,,
Ballman #2808,Stan the Ballman collection,https://arts.ballmanproject.io/4496.png,2807,Pink Gradient 1,bronze,05,white,pink,none,yellow,pink,yellow,gv_headband_blond,white,,Aggressive Baseliner,Eagle Eye,red,sw white,POINT,56,50,54,45,45,50,,,,5.0,,,
Ballman #2809,Stan the Ballman collection,https://arts.ballmanproject.io/1274.png,2808,Victory Yellow 2,green,01,black,blue,none,yellow,black,yellow,gm_afro_ginger,none,none,Counterpuncher,Cardio+,orange,sw white,BACKHANDS VOLLEY,46,50,47,50,57,50,,,5.0,,,,
Ballman #2810,Stan the Ballman collection,https://arts.ballmanproject.io/771.png,2809,Pink Gradient 2,black,red,white,pink,none,black,yellow,blue,am_afro_blond,white,none,Aggressive Baseliner,none,metalpink,full white,BACKHANDS,55,49,55,44,47,50,,,,,,,
Ballman #2811,Stan the Ballman collection,https://arts.ballmanproject.io/2362.png,2810,Blue Stan 2,bronze,03,black,,none,pink,black,black,kn_fringe_ginger,,,All-court Player,none,green,none,BROKEN,49,53,45,56,47,50,,,,,,,
Ballman #2812,Stan the Ballman collection,https://arts.ballmanproject.io/6010.png,2811,Blue Stan 3,bronze,Stan,white,,,blue,,blue,,none,,Counterpuncher,none,white,full black,FIST,46,49,46,50,59,50,,,,,,,
Ballman #2813,Stan the Ballman collection,https://arts.ballmanproject.io/6128.png,2812,Radiant Blue 3,blue,Stan,black,pink,,red,,red,,none,,Counterpuncher,none,metalgreen,none,POINT,47,50,46,50,57,50,,,,,,,
Ballman #2814,Stan the Ballman collection,https://arts.ballmanproject.io/3577.png,2813,Radiant Blue 3,pink,green,black,,none,yellow,,white,bb_headband_blond,none,none,All-court Player,none,quick,sw white,FIST,50,52,45,56,47,50,,,,,,,
Ballman #2815,Stan the Ballman collection,https://arts.ballmanproject.io/5826.png,2814,Radiant Purple 3,bronze,Stan,white,,,white,,green,,none,,Serve-and-Volleyer,Killer mindset,orange,none,FIST,56,50,53,51,40,50,,,,,5.0,,
Ballman #2816,Stan the Ballman collection,https://arts.ballmanproject.io/4813.png,2815,Pink Gradient 2,green,02,black,red,none,white,pink,white,aa_mullet_brown,white,earring,Counterpuncher,none,blue,sw white,VICTORY,46,50,47,50,57,50,,,,,,,
Ballman #2817,Stan the Ballman collection,https://arts.ballmanproject.io/4662.png,2816,Holographic 1,purple,04,black,red,none,black,pink,red,se_featheredhair_brown,white,,Counterpuncher,none,earth,sw black,POINT,47,50,46,50,57,50,,,,,,,
Ballman #2818,Stan the Ballman collection,https://arts.ballmanproject.io/3659.png,2817,Holographic 2,purple,03,white,,none,white,,pink,bb_mullet_blond,none,none,Counterpuncher,none,grass,sw black,FIST,46,50,47,50,57,50,,,,,,,
Ballman #2819,Stan the Ballman collection,https://arts.ballmanproject.io/4156.png,2818,Radiant Purple 2,black,06,white,,none,white,,green,bb_headband_blond,none,none,All-court Player,none,black,none,FIST,49,52,46,57,46,50,,,,,,,
Ballman #2820,Stan the Ballman collection,https://arts.ballmanproject.io/3924.png,2819,Blue Stan 3,white,01,white,,none,black,,pink,bb_headband_brown,none,none,Serve-and-Volleyer,none,metalred,sw black,FIST,56,49,54,50,41,50,,,,,,,
Ballman #2821,Stan the Ballman collection,https://arts.ballmanproject.io/5481.png,2820,Radiant Yellow 2,lgbtq,Stan,black,,,white,,red,,,,Pusher,none,metalred,none,BROKEN,46,50,43,52,58,50,,,,,,,
Ballman #2822,Stan the Ballman collection,https://arts.ballmanproject.io/3790.png,2821,Victory Yellow 3,black,06,white,,none,yellow,,pink,bb_headband_brown,black,none,Aggressive Baseliner,none,pink,none,FIST,55,49,55,44,47,50,,,,,,,
Ballman #2823,Stan the Ballman collection,https://arts.ballmanproject.io/479.png,2822,Radiant Blue 3,yellow,05,white,red,none,green,blue,green,gi_topknot_ginger,black,none,Serve-and-Volleyer,none,green,none,BACKHANDS,56,49,53,52,40,50,,,,,,,
Ballman #2824,Stan the Ballman collection,https://arts.ballmanproject.io/434.png,2823,Radiant Purple 2,blue,blue,black,yellow,none,pink,white,white,gi_topknot_ginger,black,earring,Counterpuncher,none,green,none,BACKHANDS,46,49,46,50,59,50,,,,,,,
Ballman #2825,Stan the Ballman collection,https://arts.ballmanproject.io/1147.png,2824,Radiant Blue 1,orange,02,black,red,none,white,red,red,nk_fauxhawk_ginger,none,none,Aggressive Baseliner,Racket samourai,red,sw black,BACKHANDS VOLLEY,55,49,55,44,47,50,,,,10.0,,,
Ballman #2826,Stan the Ballman collection,https://arts.ballmanproject.io/4413.png,2825,Radiant Green 3,yellow,06,white,black,sleeve,pink,red,black,gv_headband_blond,black,,All-court Player,none,earth,sw black,POINT,49,52,46,57,46,50,,,,,,,
Ballman #2827,Stan the Ballman collection,https://arts.ballmanproject.io/5398.png,2826,Victory Green 3,white,Stan,white,green,,yellow,,pink,,black,,Pusher,none,grass,sw white,BACKHANDS VOLLEY,48,50,44,51,57,50,,,,,,,
Ballman #2828,Stan the Ballman collection,https://arts.ballmanproject.io/2781.png,2827,Victory Green 3,purple,01,white,,none,pink,,white,rf_headband_blond,none,none,Pusher,none,metalgreen,full white,FINGER,48,50,44,51,57,50,,,,,,,
Ballman #2829,Stan the Ballman collection,https://arts.ballmanproject.io/3551.png,2828,Victory Purple 1,purple,03,white,,none,white,,blue,bb_headband_brown,white,none,All-court Player,none,pink,none,FIST,49,52,46,57,46,50,,,,,,,
Ballman #2830,Stan the Ballman collection,https://arts.ballmanproject.io/392.png,2829,Victory Red 2,yellow,06,black,pink,none,yellow,blue,white,am_afro_brown,none,none,All-court Player,Quick neuron,metalpink,none,BACKHANDS,49,53,45,56,47,50,5.0,,,,,,
Ballman #2831,Stan the Ballman collection,https://arts.ballmanproject.io/2026.png,2830,Holographic 3,green,02,black,,none,white,red,white,kn_fringe_black,,,Serve-and-Volleyer,none,red,none,BROKEN,56,49,54,50,41,50,,,,,,,
Ballman #2832,Stan the Ballman collection,https://arts.ballmanproject.io/76.png,2831,Victory Yellow 1,white,red,black,red,none,black,white,pink,ar_mohawk_blond,none,none,Pusher,Racket samourai,black,none,BACKHANDS,46,51,44,53,57,50,,,,10.0,,,
Ballman #2833,Stan the Ballman collection,https://arts.ballmanproject.io/556.png,2832,Victory Green 3,pink,04,white,blue,normal,white,white,yellow,gi_topknot_brown,none,none,All-court Player,none,red,sw black,BACKHANDS,49,53,45,56,47,50,,,,,,,
Ballman #2834,Stan the Ballman collection,https://arts.ballmanproject.io/1932.png,2833,Radiant Yellow 3,white,06,black,,normal,white,black,red,in_sideslick_brown,,,Aggressive Baseliner,none,paillettes,sw black,BROKEN,55,49,55,44,47,50,,,,,,,
Ballman #2835,Stan the Ballman collection,https://arts.ballmanproject.io/102.png,2834,Radiant Purple 1,bronze,06,black,yellow,none,green,yellow,pink,ar_mohawk_ginger,none,none,Aggressive Baseliner,Quick neuron,blue,sw white,BACKHANDS,56,50,54,45,45,50,5.0,,,,,,
Ballman #2836,Stan the Ballman collection,https://arts.ballmanproject.io/4278.png,2835,Victory Yellow 3,blue,03,white,pink,none,red,white,blue,gv_headband_ginger,none,,Serve-and-Volleyer,none,orange,sw white,POINT,56,49,54,50,41,50,,,,,,,
Ballman #2837,Stan the Ballman collection,https://arts.ballmanproject.io/770.png,2836,Victory Green 2,black,02,white,black,none,red,pink,white,am_afro_brown,white,none,Pusher,Low heartbeat gene,pink,none,BACKHANDS,46,50,43,52,58,50,,,10.0,,,,
Ballman #2838,Stan the Ballman collection,https://arts.ballmanproject.io/2547.png,2837,Purple Stan 2,blue,green,black,,none,green,,black,dm_partinghair_ginger,none,none,Serve-and-Volleyer,none,black,sw black,FINGER,56,49,53,52,40,50,,,,,,,
Ballman #2839,Stan the Ballman collection,https://arts.ballmanproject.io/1381.png,2838,Purple Stan 3,lgbtq,04,black,black,none,pink,green,red,gm_afro_black,none,none,Counterpuncher,none,white,sw white,BACKHANDS VOLLEY,46,49,46,50,59,50,,,,,,,
Ballman #2840,Stan the Ballman collection,https://arts.ballmanproject.io/1503.png,2839,Purple Stan 3,orange,05,black,yellow,none,black,red,green,gm_afro_ginger,white,none,Counterpuncher,none,green,sw white,BACKHANDS VOLLEY,47,50,46,50,57,50,,,,,,,
Ballman #2841,Stan the Ballman collection,https://arts.ballmanproject.io/5211.png,2840,Deep Blue 1,green,Stan,black,black,,red,,yellow,,white,,Aggressive Baseliner,none,paillettes,sw white,BACKHANDS VOLLEY,55,50,55,45,45,50,,,,,,,
Ballman #2842,Stan the Ballman collection,https://arts.ballmanproject.io/1102.png,2841,Radiant Blue 3,yellow,03,white,yellow,sleeve,black,red,green,nk_fauxhawk_ginger,none,none,Aggressive Baseliner,none,orange,sw black,BACKHANDS VOLLEY,56,50,54,45,45,50,,,,,,,
Ballman #2843,Stan the Ballman collection,https://arts.ballmanproject.io/5920.png,2842,Holographic 2,red,Stan,white,,,red,,blue,,black,,All-court Player,Killer mindset,white,none,FIST,50,52,45,56,47,50,,,,,5.0,,
Ballman #2844,Stan the Ballman collection,https://arts.ballmanproject.io/162.png,2843,Radiant Purple 1,black,06,white,pink,none,pink,yellow,white,ar_mohawk_ginger,none,none,Serve-and-Volleyer,none,metalred,none,BACKHANDS,56,50,53,51,40,50,,,,,,,
Ballman #2845,Stan the Ballman collection,https://arts.ballmanproject.io/5078.png,2844,Holographic 2,red,Stan,white,red,,black,,blue,,none,,Pusher,none,metalred,sw white,BACKHANDS,46,50,43,52,58,50,,,,,,,
Ballman #2846,Stan the Ballman collection,https://arts.ballmanproject.io/194.png,2845,Victory Green 2,purple,04,black,pink,none,white,black,yellow,ar_mohawk_ginger,white,earring,Pusher,none,grass,none,BACKHANDS,46,51,44,53,57,50,,,,,,,
Ballman #2847,Stan the Ballman collection,https://arts.ballmanproject.io/2115.png,2846,Red Stan 1,blue,01,white,,none,blue,yellow,white,kn_fringe_black,,,Serve-and-Volleyer,none,black,none,BROKEN,56,49,54,50,41,50,,,,,,,
Ballman #2848,Stan the Ballman collection,https://arts.ballmanproject.io/3276.png,2847,Red Stan 3,red,01,black,,normal,blue,,yellow,rf_headband_black,none,earring,Aggressive Baseliner,none,black,sw gold,FINGER,55,50,56,45,45,50,,,,,,,
Ballman #2849,Stan the Ballman collection,https://arts.ballmanproject.io/3477.png,2848,Victory Purple 2,pink,05,black,,none,black,,pink,bb_mullet_brown,black,none,Serve-and-Volleyer,Eagle Eye,white,none,FIST,56,49,54,50,41,50,,,,5.0,,,
Ballman #2850,Stan the Ballman collection,https://arts.ballmanproject.io/4842.png,2849,Red Stan 1,red,red,black,blue,normal,green,pink,yellow,aa_mullet_brown,none,earring,All-court Player,none,grass,sw white,VICTORY,49,53,45,56,47,50,,,,,,,
Ballman #2851,Stan the Ballman collection,https://arts.ballmanproject.io/3019.png,2850,Radiant Purple 3,silver,05,white,,none,red,,green,rf_headband_black,none,none,Serve-and-Volleyer,none,white,none,FINGER,56,49,54,50,41,50,,,,,,,
Ballman #2852,Stan the Ballman collection,https://arts.ballmanproject.io/4037.png,2851,Victory Green 3,yellow,red,black,,none,white,,pink,yn_dreads_ginger,none,none,Pusher,none,metalgreen,sw white,FIST,46,51,44,53,57,50,,,,,,,
Ballman #2853,Stan the Ballman collection,https://arts.ballmanproject.io/4415.png,2852,Purple Stan 3,purple,05,white,yellow,sleeve,white,blue,yellow,db_dreadlocks_ginger,none,,Aggressive Baseliner,none,quick,none,POINT,55,49,55,44,47,50,,,,,,,
Ballman #2854,Stan the Ballman collection,https://arts.ballmanproject.io/636.png,2853,Holographic 1,yellow,06,black,yellow,sleeve,white,white,green,am_afro_brown,black,none,Serve-and-Volleyer,none,pink,full white,BACKHANDS,56,49,53,52,40,50,,,,,,,
Ballman #2855,Stan the Ballman collection,https://arts.ballmanproject.io/5653.png,2854,Deep Blue 3,red,Stan,black,,,blue,,white,,none,,Aggressive Baseliner,none,black,none,FINGER,55,49,55,44,47,50,,,,,,,
Ballman #2856,Stan the Ballman collection,https://arts.ballmanproject.io/2614.png,2855,Radiant Blue 2,green,01,white,,none,green,,yellow,st_longhair_brown,none,none,Serve-and-Volleyer,none,quick,sw black,FINGER,56,49,54,50,41,50,,,,,,,
Ballman #2857,Stan the Ballman collection,https://arts.ballmanproject.io/1871.png,2856,Red Stan 3,pink,05,white,red,none,yellow,red,red,mb_stache_black,black,none,All-court Player,none,orange,sw black,BLINK,49,52,46,57,46,50,,,,,,,
Ballman #2858,Stan the Ballman collection,https://arts.ballmanproject.io/1329.png,2857,Victory Red 2,bronze,05,white,green,normal,black,yellow,green,nk_fauxhawk_ginger,none,none,Counterpuncher,none,green,sw white,BACKHANDS VOLLEY,46,50,47,50,57,50,,,,,,,
Ballman #2859,Stan the Ballman collection,https://arts.ballmanproject.io/5571.png,2858,Victory Purple 1,black,Stan,black,,,green,,green,,none,,Serve-and-Volleyer,none,pink,sw white,FINGER,56,49,53,52,40,50,,,,,,,
Ballman #2860,Stan the Ballman collection,https://arts.ballmanproject.io/2385.png,2859,Victory Red 3,pink,01,white,,none,yellow,blue,green,in_sideslick_blond,,,Serve-and-Volleyer,none,green,full white,BROKEN,56,49,53,52,40,50,,,,,,,
Ballman #2861,Stan the Ballman collection,https://arts.ballmanproject.io/2679.png,2860,Radiant Blue 2,purple,01,black,,sleeve,white,,pink,st_longhair_ginger,none,none,Serve-and-Volleyer,none,metalgreen,full black,FINGER,56,49,53,52,40,50,,,,,,,
Ballman #2862,Stan the Ballman collection,https://arts.ballmanproject.io/4656.png,2861,Purple Stan 3,yellow,04,white,black,normal,red,yellow,black,db_dreadlocks_black,none,,All-court Player,none,black,none,POINT,49,53,45,56,47,50,,,,,,,
Ballman #2863,Stan the Ballman collection,https://arts.ballmanproject.io/406.png,2862,Victory Yellow 3,orange,06,white,green,none,black,white,green,am_afro_ginger,none,none,Pusher,none,blue,none,BACKHANDS,46,51,44,53,57,50,,,,,,,
Ballman #2864,Stan the Ballman collection,https://arts.ballmanproject.io/1278.png,2863,Blue Stan 2,black,02,black,red,sleeve,red,blue,yellow,gm_afro_black,none,none,Serve-and-Volleyer,none,red,sw black,BACKHANDS VOLLEY,56,49,53,52,40,50,,,,,,,
Ballman #2865,Stan the Ballman collection,https://arts.ballmanproject.io/2601.png,2864,Blue Stan 2,yellow,01,white,,none,blue,,yellow,dm_partinghair_ginger,none,none,All-court Player,Killer mindset,earth,none,FINGER,49,52,46,57,46,50,,,,,5.0,,
Ballman #2866,Stan the Ballman collection,https://arts.ballmanproject.io/6095.png,2865,Radiant Green 3,pink,Stan,black,blue,,black,,green,,none,,All-court Player,Low heartbeat gene,pink,none,POINT,50,53,45,56,47,50,,,10.0,,,,
Ballman #2867,Stan the Ballman collection,https://arts.ballmanproject.io/1325.png,2866,Pink Gradient 1,orange,04,white,yellow,none,black,white,blue,rn_headband_black,none,none,Counterpuncher,none,gold,none,BACKHANDS VOLLEY,46,49,46,50,59,50,,,,,,,
Ballman #2868,Stan the Ballman collection,https://arts.ballmanproject.io/3342.png,2867,Pink Gradient 2,red,02,white,,none,pink,,blue,bb_mullet_brown,none,none,Serve-and-Volleyer,none,green,full black,FIST,56,49,53,52,40,50,,,,,,,
Ballman #2869,Stan the Ballman collection,https://arts.ballmanproject.io/3918.png,2868,Victory Purple 2,bronze,05,black,,sleeve,black,,white,bb_headband_ginger,none,none,All-court Player,none,green,none,FIST,49,53,45,56,47,50,,,,,,,
Ballman #2870,Stan the Ballman collection,https://arts.ballmanproject.io/2312.png,2869,Radiant Yellow 1,orange,02,black,,normal,pink,red,black,kn_fringe_ginger,,,Pusher,none,black,sw black,BROKEN,46,50,43,52,58,50,,,,,,,
Ballman #2871,Stan the Ballman collection,https://arts.ballmanproject.io/4438.png,2870,Victory Green 1,black,01,white,red,none,pink,white,yellow,gv_headband_blond,none,,All-court Player,none,gold,sw black,POINT,49,53,45,56,47,50,,,,,,,
Ballman #2872,Stan the Ballman collection,https://arts.ballmanproject.io/2908.png,2871,Radiant Yellow 1,silver,03,black,,none,yellow,,blue,st_longhair_brown,none,none,Pusher,Eagle Eye,red,none,FINGER,46,51,44,53,57,50,,,,5.0,,,
Ballman #2873,Stan the Ballman collection,https://arts.ballmanproject.io/1148.png,2872,Red Stan 2,bronze,04,white,blue,none,black,green,green,rn_headband_ginger,none,none,Counterpuncher,Quick neuron,metalred,none,BACKHANDS VOLLEY,46,50,47,50,57,50,5.0,,,,,,
Ballman #2874,Stan the Ballman collection,https://arts.ballmanproject.io/3133.png,2873,Pink Gradient 3,blue,02,white,,none,black,,black,st_longhair_brown,none,none,Aggressive Baseliner,none,orange,none,FINGER,55,50,55,45,45,50,,,,,,,
